course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
HCA 537,Managed Care,3,,,HCA 502 and Health Care Administration majors only,
HCA 538,Management Challenges in Long Term Care,3,,,Health Care Administration majors only and HCA 502,
HCA 550,Continuous Quality Improvement in Health Services,3,,,PSY 110 or SOC 170 or SOC 250 or STAT 108,
HCA 552,Medical Group Practice Management,3,,,HCA 502 and Heath Care Administration majors only,
HCA 580,Internship in Health Care Administration,3,,,HCA majors only,
HCA 590,Selected Topics in Health Care Administration,,,,Open to HCA graduate students only,
HCA 599,Directed Studies,,,,Consent of instructor,
HCA 698,Project,3,,,Advancement to candidacy & completion of minimum 27 graduate units in HCA;Open to HCA graduate students only,
HDEV 190,Elementary Statistics,4,,,,Eligible to take General Education Quantitative Reasoning Course as determined by the CSU Multiple Measures of Academic Proficiency
HDEV 218,"Environmental Justice, Health, and Human Development",3,,,ENGL 100B or AFRS 100B or AIS 100B or ASAM 100B or CHLS 104B,ENGL 100B or AFRS 100B or AIS 100B or ASAM 100B or CHLS 104B
HDEV 300,Death and Dying,3,,,"GE Foundation requirements, upper-division standing, ANTH 120 or HDEV 180 or PSY 100 or SOC 100",
HDEV 303,Interdisciplinary Approaches to Health Disparities,3,,,Completion of at least 60 units,
HDEV 305,Life Course and Generation in the Arab World,3,,,Completion of at least 60 units,
HDEV 306,Immigrant Youth in Long Beach,3,,,Completion of at least 60 units,
HDEV 307,Childhood Development in a Diverse World,3,,,"GE Foundation requirements, ANTH 120 or HDEV 180 or PSY 100 or SOC 100 with a “C” or better",
HDEV 308,Pseudoscience vs. Science: The Impact of (Un)Scientific Data on Human Development,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage","GE Foundation requirements, upper-division standing"
HDEV 320,From Data to Insights: Quantitative Methods in Human Development,4,,,HDEV 190 or PSY 110 or SOC 170 with a “C” or better; and HDEV 307 with a “C” or better; and HDEV 357 with a “C” or better,
HDEV 327,Approaches to Adolescence and Emerging Adulthood,3,,,Completion of at least 60 units,
HDEV 335,Community STEPs: HDEV training and experience,1,,,"HDEV 307 or HDEV 327 or HDEV 357 Gain skills, training, and experience and purpose through human development-related community engagement","HDEV 307 or HDEV 327 or HDEV 357 Gain skills, training, and experience and purpose through human development-related community engagement"
HDEV 337,STEPs to Graduate Study: Preparation for HDEV graduate study,1,,,"HDEV 307 or HDEV 327 or HDEV 357 with a “C” or better This course explores skills, training, and experience needed for graduate study in human development and related fields","HDEV 307 or HDEV 327 or HDEV 357 with a “C” or better This course explores skills, training, and experience needed for graduate study in human development and related fields"
HDEV 340,Families and Work: Life Course Processes,3,,,HDEV 307 with a “C” or better and HDEV 357 with a “C” or better,
HDEV 357,Adulthood and Aging in a Diverse World,3,,,"GE Foundation requirements, ANTH 120 or HDEV 180 or PSY 100 or SOC 100 with a “C” or better",
HDEV 360,Cultural Foundations for Human Development,3,,,HDEV 307 with a “C” or better and HDEV 357 with a “C” or better,
HDEV 375,Everyday Ruptures: Risk & Resilience in Human Development,3,,,HDEV 307 and HDEV 357 with a “C” or better,
HDEV 404,Living and Dying in a Digital Age,3,,,HDEV 320 with a “C” or better; or HDEV 310 with a “C” or better; or consent of instructor,
HDEV 405,Latin American Childhoods,3,,,ANTH 120 or HDEV 180 or PSY 100 or SOC 100 with a “C” or better,
HDEV 416,"Society to Synapses: Relationships, the Brain, and Shaping the Human Mind",3,,,HDEV 320 or HDEV 310 or PSY 220 with a “C” or better,
HDEV 470,Seminar/Practicum,3,,,HDEV 320 with a “C” or better; or consent of the instructor,
HDEV 490,Selected Topics in Human Development,3,,,"GE Foundation requirements, upper-division standing and consent of instructor",
HDEV 499,Independent Study,,,,Consent of instructor and chair,
HHS 190,Selected Topics,3,,,None Specific topics of current interest in Health and Human Services selected for intensive development,
HHS 290,Selected Topics,3,,,None Specific topics of current interest in Health and Human Services selected for intensive development,
HHS 390,Selected Topics,3,,,None Specific topics of current interest in Health and Human Services selected for intensive development,
HHS 490,Selected Topics,3,,,None Specific topics of current interest in Health and Human Services selected for intensive development,
HHS 497,Independent Studies,,,,"Consent of instructor, and for human dissection, one general introductory anatomy course, HHS 401 Independent projects in any area of physical therapy",
HHS 592A,Internship in Latino Nutrition and Health Promotion,3,,,"Open to students enrolled in graduate programs in Family and Consumer Sciences, Health Science, or related fields",
HIND 101,Fundamentals of Hindi and Urdu Language and Culture I,4,,,,One GE Foundation course
HIND 102,Fundamentals of Hindi and Urdu Language and Culture II,4,,,,One GE Foundation course
HIST 111,World History: Origins to 1500,3,,,None,
HIST 112,World Since 1500,3,,,None,
HIST 290,Selected Topics in History,3,,,GE Foundation requirements Topics of current interest in History,
HIST 301,Methodology of History,4,,,History majors only,
HIST 302,Theory and History,4,,,HIST 301,
HIST 307,A Critical History of Computing and Video Game Technology,3,,,Upper-division status or consent of undergraduate/graduate advisor,
HIST 395,"Gender, Sexuality and Desire in World History",3,,,"Upper-division status An introductory survey of the colonial and post-colonial world history regarding human gender, sexuality and desire",
HIST 396,Contemporary World History,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor,
HIST 397,"Global Environmental History, 1500-Present",3,,,GE Foundations,
HIST 398,"Global Histories of Health, Medicine, and Disease, 1500-Present",3,,,GE Foundations,
HIST 401,History for Secondary Social Science Teachers,4,,,completed a majority of all coursework in the Social Science Subject Matter Program,
HIST 406,"Women, Gender, and Sexuality in Asia",3,,,Upper division standing,
HIST 418,"Central Asia and Afghanistan, Twentieth Century",3,,,Upper-division standing,
HIST 436,Challenging Empire: The Ordeals of Decolonization,3,,,GE Foundation requirements,
HIST 438,History of Marxist Thought,3,,,Completion of GE Foundation requirements; HIST 302,
HIST 440,The Silk Roads,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor,
HIST 441,Mediterranean World,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor Focuses on pre-modern Mediterranean world up to geographical shift of political power and wealth to the Atlantic world with an emphasis on the exchange and interaction of peoples and ideas,
HIST 442,The Indian Ocean in World History,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor,
HIST 443,The Early Modern Atlantic World,3,,,"HIST 111 or HIST 132 or consent of undergraduate/graduate advisor Examines early modern Atlantic from a world historical perspective emphasis on cultural encounter/exchange, environmental interaction, and comparative colonial development from early Iberian maritime expansion through Atlantic revolutions and wars of independence",
HIST 444,The Pacific Ocean in World History,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor Examines the Pacific World from the pre-modern period to the twentieth century from a world historical perspective,
HIST 451,The United States in the World,3,,,Upper-division standing,
HIST 453,Television Borders: Cultural crossings in the US Southwest and South,3,,,GE Foundation; Upper-division status,
HIST 457,Cycles of Violence in Mexico,3,,,GE Foundation; Upper-division status,
HIST 463,Power and Violence in Latin America and the Caribbean,3,,,Instructor consent,
HIST 476,The History of Social Activism,3,,,GE Category A must be completed prior to taking any upper-division course,
HIST 492,Proseminar in World History,3,,,Consent of the instructor,
HIST 494,Practicum in History,,,,Consent of instructor and department chair,
HIST 495,Selected Topics,3,,,HIST 301 and nine additional units of upper division History,
HIST 497,Selected Topics in Asian History,3,,,Consent of instructor,
HIST 498,Directed Studies,,,,Consent of instructor,
HIST 498O,Directed Studies in Oral History,,,,Consent of instructor,
HIST 499,Senior Seminar,4,,,"HIST 301 , HIST 302 ; 18 units of upper-division course work in History; at least two courses (6 units) of which must be in the 499 seminar’s area of concentration",
HIST 499H,Honors Thesis,3,,,"HIST 498H Research, writing, and presentation of a senior honors thesis under the direction of departmental faculty advisor",
HIST 501,Historical Thinking and the Discipline of History,3,,,Students must be first-semester candidates in the M,
HIST 502,Historical Research and Writing,3,,,Graduate standing in History or M,HIST 501
HIST 518,"Central Asia and Afghanistan, Twentieth Century",3,,,Upper Division Standing,
HIST 540,The Silk Roads,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor,
HIST 541,Mediterranean World,3,,,Graduate standing in History,
HIST 542,The Indian Ocean in World History,3,,,Graduate Standing Examines the Indian Ocean from 600 CE to the nineteenth century from a world historical perspective,
HIST 543,The Early Modern Atlantic World,3,,,Graduate standing in History,
HIST 544,The Pacific Ocean in World History,3,,,HIST 111 or HIST 131 or consent of undergraduate/graduate advisor Examines the Pacific World from the pre-modern period to the twentieth century from a world historical perspective,
HIST 560,"Slavery, Resistance, and Freedom in Latin America",3,,,"GE Foundation requirements, one or more Exploration courses and upper division standing",
HIST 590,Selected Topics in Comparative History,3,,,Graduate standing in History,
HIST 595,Special Preparation,3,,,Graduate standing; consent of Graduate Advisor,
HIST 605,"Research in History Teaching, Learning, and Cognition",3,,,"Graduate standing in History Examines the extensive recent scholarship in history teaching, learning, and cognition, with an emphasis upon the significance and implementation of historical methodology and thinking in the classroom",
HIST 611,Seminars in Ancient and Medieval History,3,,,Graduate standing in History,
HIST 631,Seminars in European History (including Britain and Russia),3,,,Graduate standing in History,
HIST 641,Seminars in World History,3,,,Graduate standing in History,
HIST 673,Seminars in United States History,3,,,Graduate standing in History,
HIST 695,Directed Readings,,,,Consent of instructor,
HIST 698A,Directed Research,3,,,Consent of instructor,
HM 179,Orientation to the Hospitality Management Major,2,,,Pre-HM and HM majors only,
HM 272,Hotel and Lodging Management,3,,,HM 170,
HM 274,International Hospitality Development,3,,,ENGL 100B or GE English Composition (Area 1A),
HM 278,Legal Issues in Hospitality Management,3,,,HM 170 or consent of instructor,
HM 305,What Happens in Vegas…Consumer Behavior and the Casino Gaming Industry,3,,,GE Foundations,
HM 343,Food Production Systems for Nutrition and Dietetics Professionals,3,,,HM 176 and NUTR 132,
HM 345,Foodservice Operations for Nutrition and Dietetics Professionals,2,,,"HM 343 , CA Food Handler’s card valid for at least one year",
HM 370,Exploring a Sustainable Food System,3,,,Completion of the GE Foundation and upper division,
HM 371,Human Resources in Hospitality Management,3,,,HM 170 and upper division standing; or consent of instructor,
HM 373,Hotel and Restaurant Information Technology,3,,,HM 170 or consent of instructor,
HM 374,Meeting Planning in Hotels and Restaurants,3,,,HM 170,
HM 375,Global Hospitality Management,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
