course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
KIN 597,Independent Research,,,,Consent of Kinesiology faculty member and graduate advisor,
KIN 630,Seminar in Motor Learning,3,,,KIN 312 and KIN 696 (may be taken concurrently),
KIN 633,Seminar in Sport Psychology,3,,,KIN 339 or consent of instructor,
KIN 638,Seminar in Trends in Adapted Physical Education,3,,,KIN 537 or equivalent,
KIN 671,Seminar in Current Trends and Issues in Kinesiology,3,,,Graduate standing,
KIN 694,Capstone in Kinesiology,3,,,KIN 696 and admission into a Kinesiology graduate program,
KIN 695,Seminar in Professional Literature,3,,,Graduate standing; admission into the Graduate Program in Sport Management Critical analysis and synthesis of professional literature in Kinesiology,
KIN 696,Research Methods and Statistical Analysis,3,,,"Undergraduate major in Kinesiology or related field, undergraduate Statistic course or equivalent",
KIN 697,Directed Studies,,,,KIN 696 and advancement to candidacy,
KIN 698,Thesis/Project,,,,KIN 696 and advancement to candidacy,
KOR 101,Fundamentals of Korean,4,,,,One GE Foundation course
KOR 102,Fundamentals of Korean,4,,,,One GE Foundation course
KOR 201,Intermediate Korean,4,,,"KOR 102 , or competency equivalent to KOR 102 and consent of instructor",
KOR 202,Intermediate Korean,4,,,"KOR 201 , or competency equivalent to KOR 201 and consent of instructor",
L/ST 211,Theatre/Dance/Movement for Inclusive Elementary Classrooms,3,,,None Use of theatre and dance/movement in the elementary classroom,
L/ST 250,Early World Historical Geography,4,,,"Enrollment restricted to Liberal Studies ITEP & BA Majors, Pre-Majors Only",
L/ST 400,Language Arts Capstone: Language Arts Content and Standards for Elementary Classrooms,3,,,"( ENGL 100B or AFRS 100B or ASAM 100B or CHLS 104B or AIS 100B ) and ( COMM 130 ) and ( CWL 100 or ENGL 180 or ENGL 250A / ENGL 250B or ENGL 270A / ENGL 270B or ENGL 375 ) and ( ENGL 309 ) and ( EDSP 454 or LING 329 ), and ( AFRS 415 or ENGL 481 or SPAN 320 ), with a “C” or better",
L/ST 404,Visual and Performing Arts Capstone: Visual and Performing Arts Content and Standards for Elementary,3,,,,"( MUS 180 ) and ( CWL 124 or CWL 324 or DANC 110 or THEA 113 or THEA 122 or THEA 324 or L/ST 211 ) and ( PHIL 100 or PHIL 160 or PHIL 203 or PHIL 204 or PHIL 405 or R/ST 100 or R/ST 202 ) and ( ART 300 ), with a “C” or better"
LAT 499,Directed Studies,,,,Consent of instructor,
LING 301,Introduction to Research Methods,3,,,LING 170 / ANTH 170 or consent of instructor,
LING 310,Morphology of English,3,,,LING 170 or ANTH 170,
LING 329,Introduction to Language Acquisition,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
LING 360,The Languages of Africa,3,,,Completion of at least 60 units,
LING 363,Implications of Human Language,3,,,Students must have scored 11 or higher on the GWAR Placement Examination or completed the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive Capstone,
LING 375,Spanish in the US,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
LING 379,Sociolinguistics,3,,,LING 170 / ANTH 170,
LING 401,Corpus Linguistics,3,,,LING 170 / ANTH 170 or consent of instructor,
LING 413,Language and Culture,3,,,LING 170 / ANTH 170 or consent of instructor,
LING 420,Phonology,3,,,LING 170 / ANTH 170 or consent of instructor,
LING 421,Syntax,3,,,LING 325,
LING 422,Discourse Analysis,3,,,,"LING 421 or consent of instructor Explores natural language in use, including the functional and cognitive analysis of structures relevant to genre and to discourse as practice"
LING 438,Psycholinguistics,3,,,"LING major or minor and LING 170 , or PSY major and PSY 301",
LING 450,Teaching Second Language Listening and Speaking,3,,,LING 329 (prerequisite) or LING 420 (prerequisite or co-requisite) An introduction to teaching listening and speaking in the second language (L2) classroom,LING 329 (prerequisite) or LING 420 (prerequisite or co-requisite) An introduction to teaching listening and speaking in the second language (L2) classroom
LING 460,Teaching Second Language Composition,3,,,LING 325 or consent of instructor,
LING 472,Language and Social Justice,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
LING 486,Second Language Teaching Methods,3,,,LING 325 or consent of instructor,
LING 490,Selected Topics in Linguistics,,,,Consent of instructor,
LING 499,Directed Studies in Linguistics,,,,Consent of instructor,
LING 522,Discourse Analysis,,,,,"LING 421 or consent of instructor Explores natural language in use, including the functional and cognitive analysis of structures relevant to genre and to discourse as practice"
LING 533,Ethnography of Communication,3,,,Graduate standing,
LING 539,Language Acquisition,3,,,LING 329 or equivalent,
LING 550,Teaching Second Language Listening and Speaking,3,,,​ LING 329 (prerequisite) or LING 420 (prerequisite or co-requisite) An introduction to teaching listening and speaking in the second language (L2) classroom,​ LING 329 (prerequisite) or LING 420 (prerequisite or co-requisite) An introduction to teaching listening and speaking in the second language (L2) classroom
LING 561,Second Language Curriculum Development,3,,,LING 325 or consent of instructor,
LING 562,Second Language Testing and Assessment,3,,,LING 325 or consent of the instructor,
LING 575,Literacy and Linguistics,3,,,Six units in linguistics or consent of instructor,
LING 580,Linguistic Field Methods,3,,,"LING 420 and LING 421 , or consent of instructor",
LING 590,Selected Topics in Linguistics,,,,Consent of instructor,
LING 593,Practicum in TESOL,3,,,LING 486,
LING 595,Qualitative Research Methods,3,,,Advancement to candidacy for the M,
LING 596,Quantitative Research Methods,3,,,Advancement to candidacy for the M,
LING 597,Directed Study in Linguistics,,,,Consent of instructor and advisor,
LING 610,Historical Linguistics,3,,,"LING 420 and LING 421 , or consent of instructor",
LING 620,Seminar in Syntactic Theory and Analysis,3,,,LING 421,
LING 625,Seminar in Phonetics and Phonology,3,,,LING 420,
LING 650,Seminar in Bilingualism,3,,,LING 329 or consent of instructor,
LING 697,Directed Research,,,,Advancement to candidacy for the M,
LING 698,Thesis,,,,Consent of graduate committee,
M S 101L,Leadership Laboratory,1,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 101,M S 101
M S 102,Basic Leadership,1,,,,M S 101 or consent of instructor
M S 102L,Leadership Laboratory,1,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 102,M S 102
M S 201,Individual Leadership Studies,2,,,"M S 101 , M S 102 or concurrent enrollment in M S 102",
M S 201L,Leadership Laboratory,2,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 201,M S 201
M S 202,Leadership and Teamwork,2,,,M S 201 or consent of instructor,
M S 202L,Leadership Laboratory,2,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 202,M S 202
M S 301,Leadership and Problem Solving,3,,,M S 202 and consent of instructor,
M S 301L,Leadership Laboratory,1,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 301,M S 301
M S 302,Leadership and Ethics,3,,,M S 301 and consent of instructor,
M S 302L,Leadership Laboratory,1,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 302,M S 302
M S 401,Leadership and Management,3,,,M S 302 and consent of instructor,
M S 401L,Leadership Laboratory,2,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 402,M S 402
M S 402,Officership,3,,,M S 302 and consent of instructor,
M S 402L,Leadership Laboratory,2,,,Accepted as a cadet in the Army ROTC Program; Corequisite: M S 402,M S 402
M S 497,Independent Studies,,,,Consent of Program Director and prior approval of topic,
MAE 101A,Introduction to Aerospace Engineering,1,,,Freshman standing or consent of instructor and MATH 111 or MATH 113 or MATH 122 with a grade of “C” or better,
MAE 101B,Introduction to Mechanical Engineering,1,,,Freshman standing or consent of instructor and MATH 111 or MATH 113 or MATH 122 with a grade of “C” or better,
MAE 172A,Engineering Design Graphics - AutoCAD,2,,,None Engineering graphics and drafting principles focusing on civil engineering applications,
MAE 172B,Engineering Design Graphics - SolidWorks,2,,,None Graphics concept and visualization,
MAE 172C,Engineering Design Graphics - CATIA,2,,,None Graphics concept and visualization,
MAE 205,Computer Methods in Mechanical and Aerospace Engineering,2,,,MATH 122 with a grade of “C” or better,
MAE 272,Introduction to Manufacturing Processes,2,,,"MAE 172B or MAE 172C with a grade of “C” or better Manufacturing processes, properties of materials; metals production; foundry, casting, heat treatment; welding, powder metallurgy, plastics, metrology; working metals, press work; machine tool elements, numerical control; metal cutting/turning; drilling, boring, milling; shaping planning, sawing broaching; grinding, sanding; gears, gear-cutting, threads, thread-cutting",
MAE 300,Engineering Instrumentation and Measurement,2,,,MATH 224 ; PHYS 152 or E E 210 and E E 210L all with a grade of “C” or better,
MAE 305,Numerical Methods in Mechanical and Aerospace Engineering,3,,,MAE 205 and MATH 370A all with a grade of “C” or better,
MAE 322,Engineering Materials and Materials Processes,3,,,"CHEM 111A , MATH 123 all with a grade of “C” or Better Structure and properties of engineering materials",
MAE 330,Engineering Thermodynamics I,3,,,"MATH 224 , PHYS 151 or equivalent, and CHEM 111A all with a grade of “C” or better or consent of instructor",
MAE 330H,Engineering Thermodynamics I,3,,,"MATH 224 , PHYS 151 , ( CHEM 111A or CHEM 112A ) all with a “C” or better",
MAE 333,Engineering Fluid Dynamics,3,,,"C E 205 , MATH 370A all with a grade of “C” or better",
MAE 334,Aerodynamics I,3,,,MAE 333 with a grade of “C” or better,
MAE 336,Power Plant Design,3,,,MAE 330 with a grade of “C” or better,
MAE 337,Thermal Engineering Laboratory,2,,,MAE 336 with a grade of “C” or better,
MAE 350,Flight Mechanics,3,,,C E 205 with a grade of “C” or better,
MAE 361,Materials and Properties Laboratory,1,,,"ENGL 100B or GE English Composition (Area 1A), MAE 300 , MAE 322 , MAE 373 all with a grade of “C” or better",
MAE 365,Aerospace Structures I,3,,,MAE 373 with a grade of “C” or better,
MAE 371,Analytical Mechanics II (Dynamics),3,,,"C E 205 , MAE 205 or C E 206 all with a grade of “C” or better",
MAE 371H,Analytical Mechanics II (Dynamics),3,,,( C E 205 or C E 205H ) or MAE 205 or ( C E 206 and C E 206L ) with a “C” or better,
MAE 373,Mechanics of Deformable Bodies,3,,,C E 205 with a grade of “C” or better,
MAE 373H,Mechanics of Deformable Bodies,3,,,C E 205 or C E 205H with a “C” or better,
MAE 374,Mechanical Properties of Materials Laboratory,1,,,"ENGL 100B or equivalent, MAE 373 , and MAE 300 all with a grade of “C” or better or consent of instructor",
MAE 375,Kinematics and Dynamics of Mechanisms,3,,,"MAE 272 , MAE 371 all with a grade of “C” or better",
MAE 376,Modeling and Analysis of Dynamic Systems,3,,,MAE 371 ; MATH 370A all with a grade of “C” or better,
MAE 381,Fundamentals of Spacecraft Dynamics,3,,,"PHYS 152 or E E 210 and E E 210L , MATH 370A , and MAE 371 , all with a grade of “C” or better",
MAE 390,Aerospace Engineering Seminar,1,,,Upper-division standing,
MAE 408,Systems Engineering and Integration,3,,,Senior standing or consent of instructor,
MAE 422,Composite Materials,3,,,MAE 373 with a grade of “C” or better,
MAE 431,Heat Transfer Systems Design,3,,,"MAE 305 , MAE 330 ; C E 335 or MAE 333 all with a grade of “C” or better",
MAE 434,Aerodynamics II,3,,,MAE 334 with a grade of “C” or better,
MAE 435,Computational Fluid Dynamics I,3,,,"MATH 370A , MAE 333 all with a grade of “C” or better",
MAE 438,"Heating, Ventilating, Air Conditioning, and Refrigeration",3,,,"MAE 330 , C E 335 all with a grade of “C” or better",
MAE 440,Aerodynamics Laboratory,1,,,MAE 300 and MAE 334 all with a grade of “C” or better,
